statenum	stateid	year	pop	realgdp	rgdppc	cgdppc	origin
331	SNM	1952	13.00	229.00	17615.38	2815.29	3
331	SNM	1953	13.00	238.00	18307.69	2961.09	3
331	SNM	1954	14.00	254.00	18142.86	2961.28	3
331	SNM	1955	14.00	273.00	19500.00	3237.19	3
331	SNM	1956	14.00	292.00	20857.14	3581.17	3
331	SNM	1957	14.00	304.00	21714.29	3852.33	3
331	SNM	1958	14.90	293.00	19664.43	3566.93	3
331	SNM	1959	15.30	314.00	20522.88	3766.97	3
331	SNM	1960	15.65	341.00	21789.14	4055.39	3
331	SNM	1961	16.00	369.00	23062.50	4340.59	3
331	SNM	1962	17.00	387.00	22764.71	4343.05	3
331	SNM	1963	27.00	405.00	15000.00	2892.15	3
331	SNM	1964	23.59	429.00	18185.67	3560.75	3
331	SNM	1965	20.60	439.00	21310.68	4248.50	3
331	SNM	1966	18.00	449.00	24944.44	5114.11	3
331	SNM	1967	18.00	463.00	25722.22	5435.88	3
331	SNM	1968	18.00	481.00	26722.22	5887.17	3
331	SNM	1969	18.00	509.00	28277.78	6537.54	3
331	SNM	1970	18.00	543.00	30166.67	7341.96	3
331	SNM	1971	18.00	567.00	31500.00	8049.51	3
331	SNM	1972	19.00	588.00	30947.37	8249.64	3
331	SNM	1973	19.00	607.00	31947.37	8988.71	3
331	SNM	1974	19.48	609.00	31262.83	9594.56	3
331	SNM	1975	19.97	554.00	27741.61	9318.69	3
331	SNM	1976	20.48	546.00	26660.16	9469.42	3
331	SNM	1977	21.00	559.00	26619.05	10057.47	3
331	SNM	1978	21.20	568.00	26792.45	10833.53	3
331	SNM	1979	21.40	578.00	27009.35	11829.55	3
331	SNM	1980	21.61	594.00	27487.27	13136.44	3
331	SNM	1981	21.82	598.00	27406.05	14325.14	3
331	SNM	1982	22.03	590.00	26781.66	14852.84	3
331	SNM	1983	22.24	597.00	26843.53	15475.83	3
331	SNM	1984	22.45	617.00	27483.30	16439.68	3
331	SNM	1985	22.67	636.00	28054.70	17289.55	3
331	SNM	1986	22.88	676.00	29545.45	18610.98	3
331	SNM	1987	23.10	694.00	30043.29	19473.76	3
331	SNM	1988	23.33	709.00	30390.06	20375.32	3
331	SNM	1989	23.55	726.00	30828.03	21449.22	3
331	SNM	1990	23.77	763.00	32099.28	23195.59	3
331	SNM	1991	24.00	756.00	31500.00	23569.56	3
331	SNM	1992	24.00	763.00	31791.67	24351.78	3
331	SNM	1993	24.00	775.00	32291.67	25281.15	3
331	SNM	1994	25.00	797.00	31880.00	25484.87	3
331	SNM	1995	25.00	805.00	32200.00	26277.13	3
331	SNM	1996	25.00	813.00	32520.00	27043.31	3
331	SNM	1997	26.00	848.00	32615.38	27601.75	3
331	SNM	1998	26.00	876.00	33692.31	28835.22	3
331	SNM	1999	26.00	893.00	34346.15	29826.89	3
331	SNM	2000	27.00	923.00	34185.19	30330.12	3
331	SNM	2001	28.00	925.00	33035.71	29972.31	3
331	SNM	2002	28.50	956.00	33543.86	30926.10	3
331	SNM	2003	29.00	957.00	33000.00	31064.55	3
331	SNM	2004	29.00	998.00	34413.79	33307.73	3
331	SNM	2005	31.00	1042.00	33612.90	33612.90	3
331	SNM	2006	31.00	1086.00	35032.26	36164.15	3
331	SNM	2007	32.00	1172.00	36625.00	38905.64	3
331	SNM	2008	33.00	1237.00	37484.85	40701.80	3
331	SNM	2009	33.00	1175.00	35606.06	38998.96	3
331	SNM	2010	33.00	1234.00	37393.94	41504.66	3
331	SNM	2011	33.00	1242.00	37636.36	42664.21	3
338	MLT	1964	306.61	426.76	1391.86	272.53	0
338	MLT	1965	305.61	862.34	2821.69	562.53	0
338	MLT	1966	304.61	955.93	3138.23	643.40	0
338	MLT	1967	304.61	1107.67	3636.36	768.47	0
338	MLT	1968	303.61	1205.74	3971.37	874.93	0
338	MLT	1969	303.61	1288.92	4245.35	981.48	0
338	MLT	1970	303.61	1453.82	4788.50	1165.43	0
338	MLT	1971	303.34	1347.21	4441.28	1134.92	0
338	MLT	1972	303.12	1268.24	4183.92	1115.31	0
338	MLT	1973	303.24	1206.34	3978.12	1119.28	0
338	MLT	1974	304.08	1443.70	4747.72	1457.08	0
338	MLT	1975	305.90	1819.06	5946.63	1997.53	0
338	MLT	1976	308.79	2175.73	7046.05	2502.69	0
338	MLT	1977	312.62	2441.70	7810.43	2951.01	0
338	MLT	1978	317.13	2804.77	8844.22	3576.16	0
338	MLT	1979	321.93	3057.88	9498.73	4160.26	0
338	MLT	1980	326.71	3101.99	9494.66	4537.59	0
338	MLT	1981	331.41	3438.56	10375.67	5423.36	0
338	MLT	1982	336.05	3639.86	10831.44	6007.01	0
338	MLT	1983	340.57	3579.63	10510.63	6059.59	0
338	MLT	1984	344.94	3547.95	10285.57	6152.52	0
338	MLT	1985	349.13	3583.67	10264.41	6325.75	0
338	MLT	1986	353.07	3552.06	10060.53	6337.23	0
338	MLT	1987	356.74	3645.18	10218.15	6623.30	0
338	MLT	1988	360.26	4065.72	11285.64	7566.57	0
338	MLT	1989	363.81	4338.25	11924.44	8296.67	0
338	MLT	1990	367.52	4366.60	11881.13	8585.54	0
338	MLT	1991	371.45	4531.00	12197.97	9127.01	0
338	MLT	1992	375.53	4504.73	11995.57	9188.37	0
338	MLT	1993	379.57	4706.48	12399.36	9707.46	0
338	MLT	1994	383.31	4980.07	12992.15	10385.92	0
338	MLT	1995	386.58	5028.94	13008.93	10616.07	0
338	MLT	1996	389.28	4836.06	12423.20	10331.01	0
338	MLT	1997	391.50	5636.90	14398.25	12184.95	0
338	MLT	1998	393.43	6068.33	15424.20	13200.65	0
338	MLT	1999	395.34	6633.63	16779.60	14571.74	0
338	MLT	2000	397.42	8322.81	20942.11	18580.46	0
338	MLT	2001	399.75	7424.97	18574.23	16851.84	0
338	MLT	2002	402.24	7699.29	19140.85	17647.10	0
338	MLT	2003	404.79	7445.10	18392.63	17313.90	0
338	MLT	2004	407.18	7236.24	17771.48	17200.30	0
338	MLT	2005	409.30	7719.25	18859.88	18859.88	0
338	MLT	2006	411.08	7627.25	18554.00	19153.48	0
338	MLT	2007	412.61	7695.36	18650.53	19811.90	0
338	MLT	2008	413.95	8024.76	19386.00	21049.71	0
338	MLT	2009	415.22	8500.59	20472.49	22423.31	0
338	MLT	2010	416.52	8724.71	20946.92	23249.62	0
338	MLT	2011	417.85	8881.58	21255.16	24094.64	0
339	ALB	1950	1215.00	1683.06	1385.24	203.02	-2
339	ALB	1951	1242.00	1796.09	1446.13	227.22	-2
339	ALB	1952	1270.00	1838.34	1447.51	231.34	-2
339	ALB	1953	1302.00	1962.14	1507.02	243.74	-2
339	ALB	1954	1340.00	2076.89	1549.92	252.98	-2
339	ALB	1955	1379.00	2253.74	1634.33	271.32	-2
339	ALB	1956	1420.00	2344.33	1650.94	283.47	-2
339	ALB	1957	1462.00	2567.43	1756.11	311.55	-2
339	ALB	1958	1507.00	2765.33	1834.99	332.85	-2
339	ALB	1959	1556.00	2973.67	1911.10	350.78	-2
339	ALB	1960	1611.00	3234.84	2007.97	373.72	-2
339	ALB	1961	1660.00	3360.80	2024.58	381.05	-2
339	ALB	1962	1712.00	3579.80	2091.00	398.92	-2
339	ALB	1963	1764.00	3815.47	2162.96	417.04	-2
339	ALB	1964	1817.00	4063.37	2236.31	437.87	-2
339	ALB	1965	1870.00	4334.57	2317.95	462.11	-2
339	ALB	1966	1923.00	4625.08	2405.14	493.10	-2
339	ALB	1967	1965.00	4905.57	2496.47	527.58	-2
339	ALB	1968	2019.00	5221.99	2586.42	569.81	-2
339	ALB	1969	2080.00	5561.10	2673.60	618.11	-2
339	ALB	1970	2135.60	7998.18	3745.17	911.50	0
339	ALB	1971	2188.65	8301.37	3792.92	969.24	0
339	ALB	1972	2241.62	8649.00	3858.37	1028.52	0
339	ALB	1973	2294.58	8991.96	3918.79	1102.59	0
339	ALB	1974	2347.61	9366.27	3989.71	1224.44	0
339	ALB	1975	2400.80	9718.11	4047.86	1359.72	0
339	ALB	1976	2454.25	10071.77	4103.80	1457.63	0
339	ALB	1977	2508.03	10464.86	4172.55	1576.51	0
339	ALB	1978	2562.12	10976.64	4284.20	1732.32	0
339	ALB	1979	2616.53	11216.42	4286.75	1877.51	0
339	ALB	1980	2671.30	11581.25	4335.44	2071.95	0
339	ALB	1981	2725.03	12164.07	4463.83	2333.24	0
339	ALB	1982	2777.59	12686.98	4567.62	2533.16	0
339	ALB	1983	2831.68	12756.98	4505.09	2597.27	0
339	ALB	1984	2891.00	12361.13	4275.72	2557.61	0
339	ALB	1985	2957.39	12576.38	4252.53	2620.75	0
339	ALB	1986	3033.39	13135.26	4330.22	2727.65	0
339	ALB	1987	3116.01	13049.13	4187.77	2714.47	0
339	ALB	1988	3194.85	12746.67	3989.75	2674.97	0
339	ALB	1989	3255.86	14199.71	4361.28	3034.45	0
339	ALB	1990	3289.48	14775.70	4491.80	3245.86	0
339	ALB	1991	3291.69	9008.98	2736.88	2047.84	0
339	ALB	1992	3266.98	7706.60	2358.94	1806.90	0
339	ALB	1993	3224.90	9318.75	2889.62	2262.29	0
339	ALB	1994	3179.44	11174.80	3514.71	2809.66	0
339	ALB	1995	3141.10	12200.19	3884.05	3169.62	0
339	ALB	1996	3112.60	14163.36	4550.33	3784.01	0
339	ALB	1997	3091.90	12747.23	4122.78	3489.03	0
339	ALB	1998	3079.04	12667.37	4114.07	3520.98	0
339	ALB	1999	3072.73	14520.65	4725.66	4103.86	0
339	ALB	2000	3071.86	14954.33	4868.17	4319.19	0
339	ALB	2001	3077.38	15380.46	4997.91	4534.45	0
339	ALB	2002	3089.78	15298.69	4951.39	4564.98	0
339	ALB	2003	3106.70	15852.08	5102.54	4803.28	0
339	ALB	2004	3124.86	16504.00	5281.51	5111.77	0
339	ALB	2005	3141.80	17383.87	5533.09	5533.09	0
339	ALB	2006	3156.61	18567.65	5882.15	6072.21	0
339	ALB	2007	3169.67	19507.88	6154.55	6537.80	0
339	ALB	2008	3181.40	22075.82	6939.03	7534.54	0
339	ALB	2009	3192.72	23589.04	7388.38	8092.41	0
339	ALB	2010	3204.28	23684.40	7391.48	8204.02	0
339	ALB	2011	3215.99	24161.83	7513.03	8516.70	0
340	SER	2006	7408.35	67017.77	9046.25	9338.53	-2
340	SER	2007	7379.11	71491.45	9688.36	10291.65	-2
340	SER	2008	7350.00	75481.37	10269.57	11150.91	-2
340	SER	2009	7321.00	73218.10	10001.11	10954.11	-2
340	SER	2010	7428.00	75418.94	10153.33	11269.49	-2
340	SER	2011	7536.56	75418.94	10007.08	11343.92	1
341	MNG	2006	627.07	6982.93	11135.74	11495.53	0
341	MNG	2007	627.96	8231.73	13108.64	13924.91	0
341	MNG	2008	629.18	9045.68	14376.81	15610.63	0
341	MNG	2009	630.43	8000.40	12690.29	13899.55	0
341	MNG	2010	631.49	8201.28	12987.19	14414.87	0
341	MNG	2011	632.26	8108.87	12825.20	14538.52	0
343	MAC	1991	1922.77	9444.32	4911.82	3675.22	0
343	MAC	1992	1934.26	8716.24	4506.23	3451.68	0
343	MAC	1993	1944.34	8777.84	4514.55	3534.44	0
343	MAC	1994	1953.87	8966.85	4589.27	3668.66	0
343	MAC	1995	1963.48	9131.92	4650.88	3795.39	0
343	MAC	1996	1973.28	9220.92	4672.88	3885.92	0
343	MAC	1997	1982.99	9375.21	4727.80	4001.05	0
343	MAC	1998	1992.40	9745.25	4891.20	4186.09	0
343	MAC	1999	2001.18	10652.24	5322.99	4622.59	0
343	MAC	2000	2009.09	11992.83	5969.28	5296.13	0
343	MAC	2001	2016.07	11394.93	5652.04	5127.92	0
343	MAC	2002	2022.25	11837.33	5853.53	5396.72	0
343	MAC	2003	2027.82	11757.28	5797.99	5457.94	0
343	MAC	2004	2033.04	12722.76	6258.00	6056.87	0
343	MAC	2005	2038.11	14265.14	6999.20	6999.20	0
343	MAC	2006	2043.09	15013.96	7348.65	7586.09	0
343	MAC	2007	2047.92	15861.00	7744.92	8227.20	0
343	MAC	2008	2052.52	17048.99	8306.36	9019.21	0
343	MAC	2009	2056.77	16410.35	7978.70	8738.99	0
343	MAC	2010	2060.56	16741.09	8124.52	9017.65	0
343	MAC	2011	2063.89	17497.73	8478.02	9610.60	0
344	CRO	1991	4548.08	46770.05	10283.48	7694.51	0
344	CRO	1992	4588.17	40298.36	8783.10	6727.68	0
344	CRO	1993	4628.97	37817.87	8169.83	6396.16	0
344	CRO	1994	4658.61	39916.61	8568.35	6849.54	0
344	CRO	1995	4669.00	42962.84	9201.72	7509.15	0
344	CRO	1996	4656.71	45179.07	9701.94	8068.03	0
344	CRO	1997	4625.39	50636.98	10947.61	9264.75	0
344	CRO	1998	4582.74	51393.58	11214.59	9597.90	0
344	CRO	1999	4540.04	51890.91	11429.61	9925.70	0
344	CRO	2000	4505.53	55145.90	12239.60	10859.34	0
344	CRO	2001	4481.62	56039.98	12504.40	11344.87	0
344	CRO	2002	4466.01	57514.71	12878.31	11873.29	0
344	CRO	2003	4456.59	59109.53	13263.41	12485.51	0
344	CRO	2004	4449.52	61114.91	13735.16	13293.71	0
344	CRO	2005	4441.99	64204.34	14453.97	14453.97	0
344	CRO	2006	4433.79	66568.52	15013.91	15499.01	0
344	CRO	2007	4426.00	71375.27	16126.38	17130.57	0
344	CRO	2008	4418.39	74450.09	16850.06	18296.13	0
344	CRO	2009	4410.86	72097.40	16345.41	17902.97	0
344	CRO	2010	4403.33	69920.81	15879.08	17624.66	0
344	CRO	2011	4395.56	69875.17	15896.76	18020.41	0
345	YUG	1950	16346.00	32302.02	1976.14	289.62	-2
345	YUG	1951	16588.00	33629.60	2027.34	318.54	-2
345	YUG	1952	16798.00	30986.87	1844.68	294.82	-2
345	YUG	1953	17048.00	33878.01	1987.21	321.41	-2
345	YUG	1954	17284.00	35040.63	2027.34	330.90	-2
345	YUG	1955	17519.00	41384.04	2362.24	392.16	-2
345	YUG	1956	17685.00	39304.35	2222.47	381.60	-2
345	YUG	1957	17859.00	47204.19	2643.16	468.92	-2
345	YUG	1958	18018.00	48247.81	2677.76	485.72	-2
345	YUG	1959	18214.00	56082.24	3079.07	565.16	-2
345	YUG	1960	18401.00	57357.57	3117.09	580.15	-1
345	YUG	1961	18613.00	61642.65	3311.81	623.32	-1
345	YUG	1962	18819.00	61317.18	3258.26	621.61	-1
345	YUG	1963	19029.00	67898.96	3568.18	687.98	-1
345	YUG	1964	19222.00	76229.26	3965.73	776.49	-1
345	YUG	1965	19434.00	75903.22	3905.69	778.64	-1
345	YUG	1966	19644.00	80739.68	4110.14	842.66	-1
345	YUG	1967	19839.00	84374.02	4252.94	898.77	-1
345	YUG	1968	20029.00	89634.55	4475.24	985.94	-1
345	YUG	1969	20208.00	104404.28	5166.48	1194.44	-1
345	YUG	1970	20371.00	108981.61	5349.84	1302.04	-1
345	YUG	1971	20572.00	122307.73	5945.35	1519.27	-1
345	YUG	1972	20772.00	119317.32	5744.14	1531.22	-1
345	YUG	1973	20956.00	124760.76	5953.46	1675.07	-1
345	YUG	1974	21164.00	151068.40	7137.99	2190.65	-1
345	YUG	1975	21365.00	150873.76	7061.73	2372.10	-1
345	YUG	1976	21573.00	151117.42	7004.93	2488.08	-1
345	YUG	1977	21775.00	172530.87	7923.35	2993.68	-1
345	YUG	1978	21968.00	187783.84	8548.06	3456.41	-1
345	YUG	1979	22166.00	204007.19	9203.61	4031.00	-1
345	YUG	1980	22304.00	201404.82	9029.99	4315.52	-1
345	YUG	1981	22471.00	202329.43	9004.02	4706.40	-1
345	YUG	1982	22642.00	199864.48	8827.16	4895.45	-1
345	YUG	1983	22805.00	197491.86	8660.02	4992.68	-1
345	YUG	1984	22966.00	198625.27	8648.67	5173.37	-1
345	YUG	1985	23124.00	194063.30	8392.29	5172.00	-1
345	YUG	1986	23274.00	203366.15	8737.91	5504.10	-1
345	YUG	1987	23417.00	195116.34	8332.25	5400.88	-1
345	YUG	1988	23566.00	189054.17	8022.33	5378.65	-1
345	YUG	1989	23690.00	192432.24	8122.93	5651.69	-1
345	YUG	1990	7897.94	52851.14	6691.76	4835.60	0
345	YUG	1991	7595.64	46667.08	6143.93	4597.14	0
345	YUG	1992	7604.06	33442.51	4397.98	3368.76	0
345	YUG	1993	7614.33	22704.57	2981.82	2334.47	0
345	YUG	1994	7622.71	23577.82	3093.10	2472.63	0
345	YUG	1995	7628.26	25331.85	3320.79	2709.96	0
345	YUG	1996	7622.19	46954.18	6160.20	5122.76	0
345	YUG	1997	7598.54	51981.47	6840.98	5789.39	0
345	YUG	1998	7567.75	52871.21	6986.39	5979.23	0
345	YUG	1999	7540.40	47383.52	6283.95	5457.11	0
345	YUG	2000	7516.35	50085.03	6663.48	5912.04	0
345	YUG	2001	7503.43	54644.15	7282.55	6607.24	0
345	YUG	2002	7500.03	55579.24	7410.53	6832.22	0
345	YUG	2003	7480.59	54740.09	7317.62	6888.44	0
345	YUG	2004	7463.16	57687.32	7729.61	7481.18	0
345	YUG	2005	7440.77	61135.98	8216.35	8216.35	0
345	YUG	2006	7411.57	63956.01	8629.21	8908.02	0
346	BOS	1992	3931.37	4230.79	1076.16	824.32	0
346	BOS	1993	3677.38	4048.91	1101.03	862.00	0
346	BOS	1994	3462.03	4485.65	1295.67	1035.76	0
346	BOS	1995	3332.10	5884.03	1765.86	1441.05	0
346	BOS	1996	3305.67	8847.85	2676.57	2225.81	0
346	BOS	1997	3365.62	12869.69	3823.87	3236.07	0
346	BOS	1998	3480.28	17132.74	4922.80	4213.13	0
346	BOS	1999	3601.44	19489.30	5411.53	4699.48	0
346	BOS	2000	3693.70	19020.00	5149.31	4568.62	0
346	BOS	2001	3748.37	20405.39	5443.80	4939.00	0
346	BOS	2002	3775.88	20654.93	5470.23	5043.33	0
346	BOS	2003	3782.72	20806.31	5500.36	5177.76	0
346	BOS	2004	3781.36	20533.17	5430.11	5255.58	0
346	BOS	2005	3781.00	22806.76	6031.94	6031.94	0
346	BOS	2006	3781.59	23915.38	6324.16	6528.50	0
346	BOS	2007	3779.03	25360.88	6710.94	7128.83	0
346	BOS	2008	3774.16	26901.38	7127.77	7739.48	0
346	BOS	2009	3767.68	27200.33	7219.38	7907.31	0
346	BOS	2010	3760.15	28038.85	7456.85	8276.58	0
346	BOS	2011	3752.23	28160.67	7505.05	8507.65	0
347	KOS	2008	2153.00	7908.00	3673.01	3988.23	3
347	KOS	2009	2175.00	7942.00	3651.49	3999.45	3
347	KOS	2010	2199.00	8017.00	3645.75	4046.53	3
347	KOS	2011	2223.26	8001.00	3598.77	4079.53	3
349	SLV	1992	1943.92	27907.52	14356.32	10996.65	0
349	SLV	1993	1952.22	29936.17	15334.42	12005.32	0
349	SLV	1994	1959.75	31538.57	16093.14	12864.86	0
349	SLV	1995	1966.20	33377.72	16975.71	13853.19	0
349	SLV	1996	1971.49	34382.73	17439.99	14502.92	0
349	SLV	1997	1975.75	34642.76	17533.94	14838.62	0
349	SLV	1998	1979.26	34629.05	17495.95	14973.74	0
349	SLV	1999	1982.38	35619.67	17968.15	15603.90	0
349	SLV	2000	1985.41	37899.43	19089.01	16936.34	0
349	SLV	2001	1988.39	38573.13	19399.23	17600.34	0
349	SLV	2002	1991.32	39510.17	19841.20	18292.80	0
349	SLV	2003	1994.43	39803.55	19957.40	18786.90	0
349	SLV	2004	1997.96	41940.32	20991.58	20316.91	0
349	SLV	2005	2002.08	43979.86	21967.04	21967.04	0
349	SLV	2006	2006.90	43479.41	21664.93	22364.92	0
349	SLV	2007	2012.34	45371.57	22546.61	23950.59	0
349	SLV	2008	2018.17	46514.52	23047.85	25025.81	0
349	SLV	2009	2024.04	44792.90	22130.44	24239.25	0
349	SLV	2010	2029.68	45330.28	22333.71	24788.85	0
349	SLV	2011	2035.01	43904.22	21574.43	24456.56	0
350	GRC	1950	7566.00	17298.13	2286.30	335.08	-1
350	GRC	1951	7646.57	21683.56	2835.72	445.55	0
350	GRC	1952	7733.42	21239.14	2746.41	438.93	0
350	GRC	1953	7817.27	23994.50	3069.42	496.45	0
350	GRC	1954	7893.59	24713.45	3130.83	511.01	0
350	GRC	1955	7965.72	26392.51	3313.26	550.03	0
350	GRC	1956	8031.19	28751.00	3579.92	614.67	0
350	GRC	1957	8096.40	30947.27	3822.35	678.12	0
350	GRC	1958	8173.31	32410.78	3965.44	719.29	0
350	GRC	1959	8258.35	33688.56	4079.34	748.76	0
350	GRC	1960	8327.59	34334.47	4122.98	767.37	0
350	GRC	1961	8398.24	38957.34	4638.75	873.06	0
350	GRC	1962	8448.42	38521.05	4559.56	869.87	0
350	GRC	1963	8479.81	43305.47	5106.89	984.66	0
350	GRC	1964	8510.62	46684.66	5485.46	1074.05	0
350	GRC	1965	8550.52	51687.26	6044.92	1205.12	0
350	GRC	1966	8613.84	55703.63	6466.76	1325.81	0
350	GRC	1967	8716.64	58524.16	6714.08	1418.89	0
350	GRC	1968	8740.96	62612.88	7163.16	1578.12	0
350	GRC	1969	8772.96	69731.81	7948.49	1837.61	0
350	GRC	1970	8793.00	76258.38	8672.62	2110.74	0
350	GRC	1971	8833.58	82264.66	9312.72	2379.77	0
350	GRC	1972	8870.71	90606.84	10214.16	2722.79	0
350	GRC	1973	8912.17	97553.80	10946.14	3079.81	0
350	GRC	1974	8968.52	93112.88	10382.19	3186.29	0
350	GRC	1975	9046.54	98807.91	10922.17	3668.87	0
350	GRC	1976	9149.99	105537.49	11534.17	4096.82	0
350	GRC	1977	9274.36	107825.37	11626.18	4392.72	0
350	GRC	1978	9408.03	115392.99	12265.37	4959.50	0
350	GRC	1979	9534.67	118388.77	12416.66	5438.25	0
350	GRC	1980	9642.50	120244.72	12470.28	5959.67	0
350	GRC	1981	9728.22	120095.09	12345.02	6452.74	0
350	GRC	1982	9795.46	117646.88	12010.35	6660.82	0
350	GRC	1983	9848.05	116205.31	11799.84	6802.84	0
350	GRC	1984	9892.52	119438.05	12073.57	7222.05	0
350	GRC	1985	9934.29	124368.97	12519.16	7715.31	0
350	GRC	1986	9972.62	127433.45	12778.33	8049.20	0
350	GRC	1987	10007.30	125687.79	12559.61	8141.01	0
350	GRC	1988	10045.02	134401.42	13379.91	8970.69	0
350	GRC	1989	10094.24	141576.58	14025.48	9758.51	0
350	GRC	1990	10160.50	142957.31	14069.91	10167.20	0
350	GRC	1991	10247.13	151675.28	14801.73	11075.25	0
350	GRC	1992	10351.23	154236.55	14900.31	11413.34	0
350	GRC	1993	10464.30	156785.41	14982.89	11730.11	0
350	GRC	1994	10574.13	165187.39	15621.84	12488.10	0
350	GRC	1995	10671.81	171723.69	16091.34	13131.50	0
350	GRC	1996	10754.64	174574.92	16232.52	13498.80	0
350	GRC	1997	10824.89	188470.69	17410.86	14734.46	0
350	GRC	1998	10884.60	195919.66	17999.70	15404.87	0
350	GRC	1999	10937.61	203471.47	18602.92	16155.14	0
350	GRC	2000	10986.88	221428.38	20153.88	17881.13	0
350	GRC	2001	11032.39	232949.00	21115.00	19157.00	0
350	GRC	2002	11073.33	245855.14	22202.45	20469.77	0
350	GRC	2003	11111.07	243945.05	21955.13	20667.46	0
350	GRC	2004	11147.26	252867.02	22684.23	21955.16	0
350	GRC	2005	11183.11	254762.13	22780.96	22780.96	0
350	GRC	2006	11219.30	268013.50	23888.61	24660.45	0
350	GRC	2007	11255.72	267155.41	23735.09	25213.07	0
350	GRC	2008	11291.81	278683.97	24680.19	26798.25	0
350	GRC	2009	11326.60	278228.63	24564.19	26904.91	0
350	GRC	2010	11359.35	272894.34	24023.77	26664.71	0
350	GRC	2011	11390.03	254160.55	22314.30	25295.27	0
352	CYP	1960	572.19	1587.53	2774.46	516.38	0
352	CYP	1961	577.89	1780.57	3081.19	579.91	0
352	CYP	1962	575.19	2091.86	3636.83	693.83	0
352	CYP	1963	581.48	2115.75	3638.56	701.55	0
352	CYP	1964	585.67	1803.34	3079.09	602.88	0
352	CYP	1965	589.97	2311.03	3917.21	780.94	0
352	CYP	1966	594.16	2409.38	4055.08	831.37	0
352	CYP	1967	598.56	2687.23	4489.52	948.77	0
352	CYP	1968	603.45	2788.44	4620.83	1018.02	0
352	CYP	1969	608.54	3191.42	5244.37	1212.45	0
352	CYP	1970	613.74	3325.25	5418.05	1318.65	0
352	CYP	1971	620.99	3648.26	5874.94	1501.28	0
352	CYP	1972	628.14	3840.30	6113.76	1629.75	0
352	CYP	1973	635.26	3844.96	6052.56	1702.95	0
352	CYP	1974	520.50	2999.95	5763.59	1768.85	0
352	CYP	1975	502.20	2412.42	4803.71	1613.61	0
352	CYP	1976	497.90	3031.81	6089.20	2162.82	0
352	CYP	1977	497.50	3864.45	7767.74	2934.88	0
352	CYP	1978	499.60	4312.63	8632.16	3490.41	0
352	CYP	1979	503.20	4913.45	9764.40	4276.61	0
352	CYP	1980	508.60	5199.15	10222.47	4885.42	0
352	CYP	1981	515.00	5230.14	10155.61	5308.34	0
352	CYP	1982	520.80	5662.34	10872.39	6029.72	0
352	CYP	1983	527.60	5938.72	11256.10	6489.36	0
352	CYP	1984	534.80	6664.49	12461.64	7454.18	0
352	CYP	1985	541.10	6783.34	12536.20	7725.81	0
352	CYP	1986	547.50	6735.78	12302.79	7749.65	0
352	CYP	1987	553.50	7327.95	13239.30	8581.58	0
352	CYP	1988	559.30	7775.27	13901.78	9320.59	0
352	CYP	1989	567.50	8698.40	15327.57	10664.46	0
352	CYP	1990	579.40	8941.68	15432.65	11151.94	0
352	CYP	1991	594.90	8587.67	14435.48	10801.20	0
352	CYP	1992	610.60	9292.84	15219.20	11657.60	0
352	CYP	1993	625.80	9045.27	14453.93	11315.98	0
352	CYP	1994	639.00	9611.59	15041.61	12024.26	0
352	CYP	1995	650.70	10239.13	15735.56	12841.16	0
352	CYP	1996	660.90	9992.94	15120.19	12573.80	0
352	CYP	1997	670.40	10448.56	15585.56	13189.75	0
352	CYP	1998	678.90	10768.14	15861.16	13574.62	0
352	CYP	1999	686.40	11618.03	16926.04	14698.91	0
352	CYP	2000	693.60	13904.62	20047.03	17786.32	0
352	CYP	2001	701.30	14551.37	20749.14	18825.07	0
352	CYP	2002	709.60	14113.32	19889.12	18336.97	0
352	CYP	2003	720.60	13397.80	18592.56	17502.11	0
352	CYP	2004	737.10	14027.94	19031.25	18419.59	0
352	CYP	2005	758.00	15769.49	20804.08	20804.08	0
352	CYP	2006	770.90	16306.14	21152.08	21835.51	0
352	CYP	2007	785.30	16556.73	21083.32	22396.18	0
352	CYP	2008	793.00	18705.66	23588.47	25612.83	0
352	CYP	2009	799.70	19158.48	23957.08	26239.95	0
352	CYP	2010	809.36	19665.65	24297.75	26968.80	0
352	CYP	2011	818.83	19652.67	24000.80	27207.07	0
355	BUL	1950	7251.00	16566.66	2284.74	334.85	-2
355	BUL	1951	7258.00	19977.53	2752.48	432.47	-2
355	BUL	1952	7275.00	19057.84	2619.63	418.67	-2
355	BUL	1953	7346.00	21195.66	2885.33	466.67	-2
355	BUL	1954	7423.00	20801.49	2802.30	457.39	-2
355	BUL	1955	7499.00	22290.90	2972.52	493.47	-2
355	BUL	1956	7576.00	22310.10	2944.84	505.63	-2
