SCODE,CCODE,COUNTRY,YEAR,IND,INTIND,INTVIOL,INTWAR,CIVVIOL,CIVWAR,ETHVIOL,ETHWAR,INTTOT,CIVTOT,ACTOTAL,nBORDER
BUL,355,Bulgaria,1979,1,0,0,0,0,0,0,0,0,0,0,4
BUL,355,Bulgaria,1980,1,0,0,0,0,0,0,0,0,0,0,4
BUL,355,Bulgaria,1981,1,0,0,0,0,0,0,0,0,0,0,4
BUL,355,Bulgaria,1982,1,0,0,0,0,0,0,0,0,0,0,4
BUL,355,Bulgaria,1983,1,0,0,0,0,0,0,0,0,0,0,4
BUL,355,Bulgaria,1984,1,0,0,0,0,0,0,0,0,0,0,4
BUL,355,Bulgaria,1985,1,0,0,0,0,0,0,0,0,0,0,4
BUL,355,Bulgaria,1986,1,0,0,0,0,0,0,0,0,0,0,4
BUL,355,Bulgaria,1987,1,0,0,0,0,0,0,0,0,0,0,4
BUL,355,Bulgaria,1988,1,0,0,0,0,0,0,0,0,0,0,4
BUL,355,Bulgaria,1989,1,0,0,0,0,0,0,0,0,0,0,4
BUL,355,Bulgaria,1990,1,0,0,0,0,0,0,0,0,0,0,4
BUL,355,Bulgaria,1991,1,0,0,0,0,0,0,0,0,0,0,4
BUL,355,Bulgaria,1992,1,0,0,0,0,0,0,0,0,0,0,4
BUL,355,Bulgaria,1993,1,0,0,0,0,0,0,0,0,0,0,5
BUL,355,Bulgaria,1994,1,0,0,0,0,0,0,0,0,0,0,5
BUL,355,Bulgaria,1995,1,0,0,0,0,0,0,0,0,0,0,5
BUL,355,Bulgaria,1996,1,0,0,0,0,0,0,0,0,0,0,5
BUL,355,Bulgaria,1997,1,0,0,0,0,0,0,0,0,0,0,5
BUL,355,Bulgaria,1998,1,0,0,0,0,0,0,0,0,0,0,5
BUL,355,Bulgaria,1999,1,0,0,0,0,0,0,0,0,0,0,5
BUL,355,Bulgaria,2000,1,0,0,0,0,0,0,0,0,0,0,5
BUL,355,Bulgaria,2001,1,0,0,0,0,0,0,0,0,0,0,5
BUL,355,Bulgaria,2002,1,0,0,0,0,0,0,0,0,0,0,5
BUL,355,Bulgaria,2003,1,0,0,0,0,0,0,0,0,0,0,5
BUL,355,Bulgaria,2004,1,0,0,0,0,0,0,0,0,0,0,5
BUL,355,Bulgaria,2005,1,0,0,0,0,0,0,0,0,0,0,5
BUL,355,Bulgaria,2006,1,0,0,0,0,0,0,0,0,0,0,5
BUL,355,Bulgaria,2007,1,0,0,0,0,0,0,0,0,0,0,5
BUL,355,Bulgaria,2008,1,0,0,0,0,0,0,0,0,0,0,5
BUL,355,Bulgaria,2009,1,0,0,0,0,0,0,0,0,0,0,5
BUL,355,Bulgaria,2010,1,0,0,0,0,0,0,0,0,0,0,5
BUL,355,Bulgaria,2011,1,0,0,0,0,0,0,0,0,0,0,5
BUL,355,Bulgaria,2012,1,0,0,0,0,0,0,0,0,0,0,5
BUL,355,Bulgaria,2013,1,0,0,0,0,0,0,0,0,0,0,5
BUL,355,Bulgaria,2014,1,0,0,0,0,0,0,0,0,0,0,5
CAM,811,Cambodia,1953,1,0,0,0,0,0,0,0,0,0,0,1
CAM,811,Cambodia,1954,1,0,0,0,0,0,0,0,0,0,0,3
CAM,811,Cambodia,1955,1,0,0,0,0,0,0,0,0,0,0,3
CAM,811,Cambodia,1956,1,0,0,0,0,0,0,0,0,0,0,3
CAM,811,Cambodia,1957,1,0,0,0,0,0,0,0,0,0,0,3
CAM,811,Cambodia,1958,1,0,0,0,0,0,0,0,0,0,0,3
CAM,811,Cambodia,1959,1,0,0,0,0,0,0,0,0,0,0,3
CAM,811,Cambodia,1960,1,0,0,0,0,0,0,0,0,0,0,3
CAM,811,Cambodia,1961,1,0,0,0,0,0,0,0,0,0,0,3
CAM,811,Cambodia,1962,1,0,0,0,0,0,0,0,0,0,0,3
CAM,811,Cambodia,1963,1,0,0,0,0,0,0,0,0,0,0,3
CAM,811,Cambodia,1964,1,0,0,0,0,0,0,0,0,0,0,3
CAM,811,Cambodia,1965,1,0,0,0,0,0,0,0,0,0,0,3
CAM,811,Cambodia,1966,1,0,0,0,0,0,0,0,0,0,0,3
CAM,811,Cambodia,1967,1,0,0,0,0,0,0,0,0,0,0,3
CAM,811,Cambodia,1968,1,0,0,0,0,0,0,0,0,0,0,3
CAM,811,Cambodia,1969,1,0,0,0,0,0,0,0,0,0,0,3
CAM,811,Cambodia,1970,1,0,0,0,0,5,0,0,0,5,5,3
CAM,811,Cambodia,1971,1,0,0,0,0,5,0,0,0,5,5,3
CAM,811,Cambodia,1972,1,0,0,0,0,5,0,0,0,5,5,3
CAM,811,Cambodia,1973,1,0,0,0,0,5,0,0,0,5,5,3
CAM,811,Cambodia,1974,1,0,0,0,0,5,0,0,0,5,5,3
CAM,811,Cambodia,1975,1,0,0,2,0,6,0,0,2,6,8,3
CAM,811,Cambodia,1976,1,0,0,2,0,6,0,0,2,6,8,3
CAM,811,Cambodia,1977,1,0,1,2,0,6,0,0,3,6,9,3
CAM,811,Cambodia,1978,1,0,1,2,0,6,0,0,3,6,9,3
CAM,811,Cambodia,1979,1,0,1,5,0,0,0,0,6,0,6,3
CAM,811,Cambodia,1980,1,0,1,5,0,0,0,0,6,0,6,3
CAM,811,Cambodia,1981,1,0,1,5,0,0,0,0,6,0,6,3
CAM,811,Cambodia,1982,1,0,1,5,0,0,0,0,6,0,6,3
CAM,811,Cambodia,1983,1,0,1,5,0,0,0,0,6,0,6,3
CAM,811,Cambodia,1984,1,0,1,5,0,0,0,0,6,0,6,3
CAM,811,Cambodia,1985,1,0,1,5,0,0,0,0,6,0,6,3
CAM,811,Cambodia,1986,1,0,1,5,0,0,0,0,6,0,6,3
CAM,811,Cambodia,1987,1,0,1,5,0,0,0,0,6,0,6,3
CAM,811,Cambodia,1988,1,0,0,5,0,0,0,0,5,0,5,3
CAM,811,Cambodia,1989,1,0,0,5,0,0,0,0,5,0,5,3
CAM,811,Cambodia,1990,1,0,0,0,0,2,0,0,0,2,2,3
CAM,811,Cambodia,1991,1,0,0,0,0,2,0,0,0,2,2,3
CAM,811,Cambodia,1992,1,0,0,0,0,2,0,0,0,2,2,3
CAM,811,Cambodia,1993,1,0,0,0,0,2,0,0,0,2,2,3
CAM,811,Cambodia,1994,1,0,0,0,0,2,0,0,0,2,2,3
CAM,811,Cambodia,1995,1,0,0,0,0,2,0,0,0,2,2,3
CAM,811,Cambodia,1996,1,0,0,0,0,2,0,0,0,2,2,3
CAM,811,Cambodia,1997,1,0,0,0,0,2,0,0,0,2,2,3
CAM,811,Cambodia,1998,1,0,0,0,0,0,0,0,0,0,0,3
CAM,811,Cambodia,1999,1,0,0,0,0,0,0,0,0,0,0,3
CAM,811,Cambodia,2000,1,0,0,0,0,0,0,0,0,0,0,3
CAM,811,Cambodia,2001,1,0,0,0,0,0,0,0,0,0,0,3
CAM,811,Cambodia,2002,1,0,0,0,0,0,0,0,0,0,0,3
CAM,811,Cambodia,2003,1,0,0,0,0,0,0,0,0,0,0,3
CAM,811,Cambodia,2004,1,0,0,0,0,0,0,0,0,0,0,3
CAM,811,Cambodia,2005,1,0,0,0,0,0,0,0,0,0,0,3
CAM,811,Cambodia,2006,1,0,0,0,0,0,0,0,0,0,0,3
CAM,811,Cambodia,2007,1,0,0,0,0,0,0,0,0,0,0,3
CAM,811,Cambodia,2008,1,0,0,0,0,0,0,0,0,0,0,3
CAM,811,Cambodia,2009,1,0,0,0,0,0,0,0,0,0,0,3
CAM,811,Cambodia,2010,1,0,0,0,0,0,0,0,0,0,0,3
CAM,811,Cambodia,2011,1,0,0,0,0,0,0,0,0,0,0,3
CAM,811,Cambodia,2012,1,0,0,0,0,0,0,0,0,0,0,3
CAM,811,Cambodia,2013,1,0,0,0,0,0,0,0,0,0,0,3
CAM,811,Cambodia,2014,1,0,0,0,0,0,0,0,0,0,0,3
CAN,20,Canada,1946,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1947,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1948,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1949,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1950,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1951,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1952,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1953,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1954,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1955,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1956,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1957,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1958,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1959,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1960,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1961,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1962,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1963,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1964,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1965,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1966,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1967,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1968,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1969,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1970,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1971,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1972,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1973,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1974,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1975,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1976,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1977,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1978,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1979,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1980,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1981,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1982,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1983,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1984,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1985,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1986,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1987,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1988,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1989,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1990,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1991,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1992,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1993,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1994,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1995,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1996,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1997,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1998,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,1999,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,2000,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,2001,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,2002,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,2003,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,2004,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,2005,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,2006,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,2007,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,2008,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,2009,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,2010,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,2011,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,2012,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,2013,1,0,0,0,0,0,0,0,0,0,0,1
CAN,20,Canada,2014,1,0,0,0,0,0,0,0,0,0,0,1
CAO,471,Cameroon,1955,0,3,,,,,,,,,,
CAO,471,Cameroon,1956,0,3,,,,,,,,,,
CAO,471,Cameroon,1957,0,3,,,,,,,,,,
CAO,471,Cameroon,1958,0,3,,,,,,,,,,
CAO,471,Cameroon,1959,0,3,,,,,,,,,,
CAO,471,Cameroon,1960,1,3,0,0,0,0,0,0,0,0,0,5
CAO,471,Cameroon,1961,1,0,0,0,0,0,0,0,0,0,0,5
CAO,471,Cameroon,1962,1,0,0,0,0,0,0,0,0,0,0,5
CAO,471,Cameroon,1963,1,0,0,0,0,0,0,0,0,0,0,5
CAO,471,Cameroon,1964,1,0,0,0,0,0,0,0,0,0,0,5
CAO,471,Cameroon,1965,1,0,0,0,0,0,0,0,0,0,0,5
CAO,471,Cameroon,1966,1,0,0,0,0,0,0,0,0,0,0,5
CAO,471,Cameroon,1967,1,0,0,0,0,0,0,0,0,0,0,5
CAO,471,Cameroon,1968,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,1969,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,1970,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,1971,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,1972,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,1973,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,1974,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,1975,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,1976,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,1977,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,1978,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,1979,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,1980,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,1981,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,1982,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,1983,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,1984,1,0,0,0,1,0,0,0,0,1,1,6
CAO,471,Cameroon,1985,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,1986,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,1987,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,1988,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,1989,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,1990,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,1991,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,1992,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,1993,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,1994,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,1995,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,1996,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,1997,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,1998,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,1999,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,2000,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,2001,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,2002,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,2003,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,2004,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,2005,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,2006,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,2007,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,2008,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,2009,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,2010,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,2011,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,2012,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,2013,1,0,0,0,0,0,0,0,0,0,0,6
CAO,471,Cameroon,2014,1,0,0,0,0,0,0,0,0,0,0,6
CAP,402,Cape Verde,1975,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,1976,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,1977,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,1978,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,1979,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,1980,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,1981,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,1982,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,1983,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,1984,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,1985,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,1986,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,1987,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,1988,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,1989,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,1990,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,1991,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,1992,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,1993,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,1994,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,1995,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,1996,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,1997,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,1998,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,1999,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,2000,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,2001,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,2002,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,2003,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,2004,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,2005,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,2006,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,2007,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,2008,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,2009,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,2010,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,2011,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,2012,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,2013,1,0,0,0,0,0,0,0,0,0,0,0
CAP,402,Cape Verde,2014,1,0,0,0,0,0,0,0,0,0,0,0
CEN,482,Central African Repub,1960,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1961,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1962,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1963,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1964,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1965,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1966,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1967,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1968,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1969,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1970,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1971,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1972,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1973,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1974,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1975,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1976,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1977,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1978,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1979,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1980,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1981,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1982,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1983,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1984,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1985,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1986,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1987,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1988,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1989,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1990,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1991,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1992,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1993,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1994,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1995,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1996,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1997,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1998,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,1999,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,2000,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,2001,1,0,0,0,1,0,0,0,0,1,1,5
CEN,482,Central African Repub,2002,1,0,0,0,1,0,0,0,0,1,1,5
CEN,482,Central African Repub,2003,1,0,0,0,1,0,0,0,0,1,1,5
CEN,482,Central African Repub,2004,1,0,0,0,0,0,0,0,0,0,0,5
CEN,482,Central African Repub,2005,1,0,0,0,0,0,0,3,0,3,3,5
CEN,482,Central African Repub,2006,1,0,0,0,0,0,0,3,0,3,3,5
CEN,482,Central African Repub,2007,1,0,0,0,0,0,0,3,0,3,3,5
CEN,482,Central African Repub,2008,1,0,0,0,0,0,0,3,0,3,3,5
CEN,482,Central African Repub,2009,1,0,0,0,0,0,0,3,0,3,3,5
CEN,482,Central African Repub,2010,1,0,0,0,0,0,0,3,0,3,3,5
CEN,482,Central African Repub,2011,1,0,0,0,0,0,0,3,0,3,3,6
CEN,482,Central African Repub,2012,1,0,0,0,0,0,0,3,0,3,3,6
CEN,482,Central African Repub,2013,1,0,0,0,0,0,0,3,0,3,3,6
CEN,482,Central African Repub,2014,1,0,0,0,0,0,0,3,0,3,3,6
CHA,483,Chad,1960,1,0,0,0,0,0,0,0,0,0,0,5
CHA,483,Chad,1961,1,0,0,0,0,0,0,0,0,0,0,5
CHA,483,Chad,1962,1,0,0,0,0,0,0,0,0,0,0,5
CHA,483,Chad,1963,1,0,0,0,0,0,0,0,0,0,0,5
CHA,483,Chad,1964,1,0,0,0,0,0,0,0,0,0,0,5
CHA,483,Chad,1965,1,0,0,0,0,4,0,0,0,4,4,5
CHA,483,Chad,1966,1,0,0,0,0,4,0,0,0,4,4,5
CHA,483,Chad,1967,1,0,0,0,0,4,0,0,0,4,4,5
CHA,483,Chad,1968,1,0,0,0,0,4,0,0,0,4,4,5
CHA,483,Chad,1969,1,0,0,0,0,4,0,0,0,4,4,5
CHA,483,Chad,1970,1,0,0,0,0,4,0,0,0,4,4,5
CHA,483,Chad,1971,1,0,0,0,0,4,0,0,0,4,4,5
CHA,483,Chad,1972,1,0,0,0,0,4,0,0,0,4,4,5
CHA,483,Chad,1973,1,0,0,0,0,4,0,0,0,4,4,5
CHA,483,Chad,1974,1,0,0,0,0,4,0,0,0,4,4,5
CHA,483,Chad,1975,1,0,0,0,0,4,0,0,0,4,4,5
CHA,483,Chad,1976,1,0,0,0,0,4,0,0,0,4,4,5
CHA,483,Chad,1977,1,0,0,0,0,4,0,0,0,4,4,5
CHA,483,Chad,1978,1,0,0,0,0,4,0,0,0,4,4,5
CHA,483,Chad,1979,1,0,0,0,0,4,0,0,0,4,4,5
CHA,483,Chad,1980,1,0,0,0,0,4,0,0,0,4,4,5
CHA,483,Chad,1981,1,0,0,0,0,4,0,0,0,4,4,5
CHA,483,Chad,1982,1,0,0,0,0,4,0,0,0,4,4,5
CHA,483,Chad,1983,1,0,0,0,0,4,0,0,0,4,4,5
CHA,483,Chad,1984,1,0,0,0,0,4,0,0,0,4,4,5
CHA,483,Chad,1985,1,0,0,0,0,4,0,0,0,4,4,5
CHA,483,Chad,1986,1,0,0,0,0,4,0,0,0,4,4,5
CHA,483,Chad,1987,1,0,0,0,0,4,0,0,0,4,4,5
CHA,483,Chad,1988,1,0,0,0,0,4,0,0,0,4,4,5
CHA,483,Chad,1989,1,0,0,0,0,4,0,0,0,4,4,5
CHA,483,Chad,1990,1,0,0,0,0,4,0,0,0,4,4,5
CHA,483,Chad,1991,1,0,0,0,0,4,0,0,0,4,4,5
CHA,483,Chad,1992,1,0,0,0,0,4,0,0,0,4,4,5
CHA,483,Chad,1993,1,0,0,0,0,4,0,0,0,4,4,5
CHA,483,Chad,1994,1,0,0,0,0,4,0,0,0,4,4,5
CHA,483,Chad,1995,1,0,0,0,0,0,0,0,0,0,0,5
CHA,483,Chad,1996,1,0,0,0,0,0,0,0,0,0,0,5
