"ConflictId","Year","Location","SideA","SideA2nd","SideB","SideBID","SideB2nd","Incompatibility","TerritoryName","IntensityLevel","CumulativeIntensity","TypeOfConflict","StartDate","StartPrec","StartDate2","StartPrec2","EpEnd","EpEndDate","EpEndPrec","GWNoA","GWNoA2nd","GWNoB","GWNoB2nd","GWNoLoc","Region","Version"
"1-46",1953,"Indonesia","Government of Indonesia",,"Darul Islam",1059,,2,,2,1,3,"1953-12-31",5,"1953-12-31",5,1,"1953-12-31",5,850,,,,850,3,"4.0-2015"
"1-46",1958,"Indonesia","Government of Indonesia",,"Darul Islam, Permesta Movement, PRRI","1059, 1060, 1061",,2,,2,1,3,"1953-12-31",5,"1958-04-17",2,0,,,850,,,,850,3,"4.0-2015"
"1-46",1959,"Indonesia","Government of Indonesia",,"Darul Islam, Permesta Movement, PRRI","1059, 1060, 1061",,2,,2,1,3,"1953-12-31",5,"1958-04-17",2,0,,,850,,,,850,3,"4.0-2015"
"1-46",1960,"Indonesia","Government of Indonesia",,"Darul Islam, Permesta Movement, PRRI","1059, 1060, 1061",,2,,1,1,3,"1953-12-31",5,"1958-04-17",2,0,,,850,,,,850,3,"4.0-2015"
"1-46",1961,"Indonesia","Government of Indonesia",,"Darul Islam, Permesta Movement, PRRI","1059, 1060, 1061",,2,,2,1,3,"1953-12-31",5,"1958-04-17",2,1,"1961-12-31",5,850,,,,850,3,"4.0-2015"
"1-47",1953,"Morocco","Government of France",,"Istiqlal",1246,,1,"Morocco",1,0,1,"1953-11-07",1,"1953-11-07",1,0,,,220,,,,600,4,"4.0-2015"
"1-47",1954,"Morocco","Government of France",,"Istiqlal",1246,,1,"Morocco",1,0,1,"1953-11-07",1,"1953-11-07",1,0,,,220,,,,600,4,"4.0-2015"
"1-47",1955,"Morocco","Government of France",,"Istiqlal",1246,,1,"Morocco",1,0,1,"1953-11-07",1,"1953-11-07",1,0,,,220,,,,600,4,"4.0-2015"
"1-47",1956,"Morocco","Government of France",,"Istiqlal",1246,,1,"Morocco",1,0,1,"1953-11-07",1,"1953-11-07",1,1,"1956-03-02",1,220,,,,600,4,"4.0-2015"
"1-48",1953,"Tunisia","Government of France",,"National Liberation Army",1247,,1,"Tunisia",1,0,1,"1953-04-30",3,"1953-04-30",3,0,,,220,,,,616,4,"4.0-2015"
"1-48",1954,"Tunisia","Government of France",,"National Liberation Army",1247,,1,"Tunisia",1,0,1,"1953-04-30",3,"1953-04-30",3,0,,,220,,,,616,4,"4.0-2015"
"1-48",1955,"Tunisia","Government of France",,"National Liberation Army",1247,,1,"Tunisia",1,0,1,"1953-04-30",3,"1953-04-30",3,0,,,220,,,,616,4,"4.0-2015"
"1-48",1956,"Tunisia","Government of France",,"National Liberation Army",1247,,1,"Tunisia",1,0,1,"1953-04-30",3,"1953-04-30",3,1,"1956-03-20",4,220,,,,616,4,"4.0-2015"
"1-49",1954,"Algeria","Government of France",,"FLN ",1248,,1,"Algeria",1,0,1,"1954-11-01",1,"1954-11-29",2,0,,,220,,,,615,4,"4.0-2015"
"1-49",1955,"Algeria","Government of France",,"FLN , MNA","1248, 1249",,1,"Algeria",2,1,1,"1954-11-01",1,"1954-11-29",2,0,,,220,,,,615,4,"4.0-2015"
"1-49",1956,"Algeria","Government of France",,"FLN , MNA","1248, 1249",,1,"Algeria",2,1,1,"1954-11-01",1,"1954-11-29",2,0,,,220,,,,615,4,"4.0-2015"
"1-49",1957,"Algeria","Government of France",,"FLN , MNA","1248, 1249",,1,"Algeria",2,1,1,"1954-11-01",1,"1954-11-29",2,0,,,220,,,,615,4,"4.0-2015"
"1-49",1958,"Algeria","Government of France",,"FLN ",1248,,1,"Algeria",2,1,1,"1954-11-01",1,"1954-11-29",2,0,,,220,,,,615,4,"4.0-2015"
"1-49",1959,"Algeria","Government of France",,"FLN ",1248,,1,"Algeria",2,1,1,"1954-11-01",1,"1954-11-29",2,0,,,220,,,,615,4,"4.0-2015"
"1-49",1960,"Algeria","Government of France",,"FLN ",1248,,1,"Algeria",2,1,1,"1954-11-01",1,"1954-11-29",2,0,,,220,,,,615,4,"4.0-2015"
"1-49",1961,"Algeria","Government of France",,"FLN ",1248,,1,"Algeria",2,1,1,"1954-11-01",1,"1954-11-29",2,0,,,220,,,,615,4,"4.0-2015"
"1-49",1962,"Algeria","Government of France",,"FLN ",1248,,1,"Algeria",1,1,1,"1954-11-01",1,"1954-11-29",2,1,"1962-03-19",1,220,,,,615,4,"4.0-2015"
"1-5",1946,"Indonesia","Government of Netherlands",,"Indonesian People's Army",1004,,1,"Indonesia",1,0,1,"1945-10-13",2,"1946-12-31",5,0,,,210,,,,850,3,"4.0-2015"
"1-5",1947,"Indonesia","Government of Netherlands",,"Indonesian People's Army",1004,,1,"Indonesia",1,0,1,"1945-10-13",2,"1946-12-31",5,0,,,210,,,,850,3,"4.0-2015"
"1-5",1948,"Indonesia","Government of Netherlands",,"Indonesian People's Army",1004,,1,"Indonesia",1,0,1,"1945-10-13",2,"1946-12-31",5,0,,,210,,,,850,3,"4.0-2015"
"1-5",1949,"Indonesia","Government of Netherlands",,"Indonesian People's Army",1004,,1,"Indonesia",1,0,1,"1945-10-13",2,"1946-12-31",5,1,"1949-08-15",1,210,,,,850,3,"4.0-2015"
"1-50",1955,"Argentina","Government of Argentina",,"Military faction (forces of Eduardo A. Lonardi Doucet), Military faction (forces of Samuel Toranzo Calderón)","1597, 1998",,2,,1,0,3,"1955-06-16",1,"1955-06-16",1,1,"1955-09-19",1,160,,,,160,5,"4.0-2015"
"1-50",1963,"Argentina","Government of Argentina",,"Military faction (colorados)",1598,,2,,1,0,3,"1955-06-16",1,"1963-04-02",1,1,"1963-09-22",1,160,,,,160,5,"4.0-2015"
"1-50",1974,"Argentina","Government of Argentina",,"ERP",1599,,2,,1,0,3,"1955-06-16",1,"1974-08-11",2,0,,,160,,,,160,5,"4.0-2015"
"1-50",1975,"Argentina","Government of Argentina",,"ERP, Montoneros","1599, 1600",,2,,1,0,3,"1955-06-16",1,"1974-08-11",2,0,,,160,,,,160,5,"4.0-2015"
"1-50",1976,"Argentina","Government of Argentina",,"ERP, Montoneros","1599, 1600",,2,,1,1,3,"1955-06-16",1,"1974-08-11",2,0,,,160,,,,160,5,"4.0-2015"
"1-50",1977,"Argentina","Government of Argentina",,"ERP, Montoneros","1599, 1600",,2,,1,1,3,"1955-06-16",1,"1974-08-11",2,1,"1977-12-31",5,160,,,,160,5,"4.0-2015"
"1-51",1955,"Cyprus","Government of United Kingdom",,"EOKA",1062,,1,"Cyprus",1,0,1,"1955-06-02",1,"1955-06-02",1,0,,,200,,,,352,1,"4.0-2015"
"1-51",1956,"Cyprus","Government of United Kingdom",,"EOKA",1062,,1,"Cyprus",1,0,1,"1955-06-02",1,"1955-06-02",1,0,,,200,,,,352,1,"4.0-2015"
"1-51",1957,"Cyprus","Government of United Kingdom",,"EOKA",1062,,1,"Cyprus",1,0,1,"1955-06-02",1,"1955-06-02",1,0,,,200,,,,352,1,"4.0-2015"
"1-51",1958,"Cyprus","Government of United Kingdom",,"EOKA",1062,,1,"Cyprus",1,0,1,"1955-06-02",1,"1955-06-02",1,0,,,200,,,,352,1,"4.0-2015"
"1-51",1959,"Cyprus","Government of United Kingdom",,"EOKA",1062,,1,"Cyprus",1,0,1,"1955-06-02",1,"1955-06-02",1,1,"1959-02-19",1,200,,,,352,1,"4.0-2015"
"1-52",1955,"South Vietnam","Government of South Vietnam",,"FNL",1063,,1,"South Vietnam",2,1,3,"1955-04-30",3,"1955-04-30",3,0,,,817,,,,817,3,"4.0-2015"
"1-52",1956,"South Vietnam","Government of South Vietnam",,"FNL",1063,,1,"South Vietnam",2,1,3,"1955-04-30",3,"1955-04-30",3,0,,,817,,,,817,3,"4.0-2015"
"1-52",1957,"South Vietnam","Government of South Vietnam",,"FNL",1063,,1,"South Vietnam",2,1,3,"1955-04-30",3,"1955-04-30",3,0,,,817,,,,817,3,"4.0-2015"
"1-52",1958,"South Vietnam","Government of South Vietnam",,"FNL",1063,,1,"South Vietnam",2,1,3,"1955-04-30",3,"1955-04-30",3,0,,,817,,,,817,3,"4.0-2015"
"1-52",1959,"South Vietnam","Government of South Vietnam",,"FNL",1063,,1,"South Vietnam",2,1,3,"1955-04-30",3,"1955-04-30",3,0,,,817,,,,817,3,"4.0-2015"
"1-52",1960,"South Vietnam","Government of South Vietnam",,"FNL",1063,,1,"South Vietnam",2,1,3,"1955-04-30",3,"1955-04-30",3,0,,,817,,,,817,3,"4.0-2015"
"1-52",1961,"South Vietnam","Government of South Vietnam",,"FNL",1063,,1,"South Vietnam",2,1,3,"1955-04-30",3,"1955-04-30",3,0,,,817,,,,817,3,"4.0-2015"
"1-52",1962,"South Vietnam","Government of South Vietnam","Government of United States of America","FNL",1063,,1,"South Vietnam",2,1,4,"1955-04-30",3,"1955-04-30",3,0,,,817,2,,,817,3,"4.0-2015"
"1-52",1963,"South Vietnam","Government of South Vietnam","Government of United States of America","FNL",1063,,1,"South Vietnam",2,1,4,"1955-04-30",3,"1955-04-30",3,0,,,817,2,,,817,3,"4.0-2015"
"1-52",1964,"South Vietnam","Government of South Vietnam","Government of United States of America","FNL",1063,,1,"South Vietnam",2,1,4,"1955-04-30",3,"1955-04-30",3,1,"1964-12-31",5,817,2,,,817,3,"4.0-2015"
"1-53",1956,"Hungary, Russia (Soviet Union)","Government of Hungary",,"Government of Russia (Soviet Union)",365,,2,,2,1,2,"1956-10-23",1,"1956-10-23",1,1,"1956-11-14",1,310,,365,,"310, 365",1,"4.0-2015"
"1-54",1956,"India","Government of India",,"NNC",1064,,1,"Nagaland",1,0,3,"1955-07-20",2,"1956-12-31",5,0,,,750,,,,750,3,"4.0-2015"
"1-54",1957,"India","Government of India",,"NNC",1064,,1,"Nagaland",1,0,3,"1955-07-20",2,"1956-12-31",5,0,,,750,,,,750,3,"4.0-2015"
"1-54",1958,"India","Government of India",,"NNC",1064,,1,"Nagaland",1,1,3,"1955-07-20",2,"1956-12-31",5,0,,,750,,,,750,3,"4.0-2015"
"1-54",1959,"India","Government of India",,"NNC",1064,,1,"Nagaland",1,1,3,"1955-07-20",2,"1956-12-31",5,1,"1959-12-31",5,750,,,,750,3,"4.0-2015"
"1-54",1961,"India","Government of India",,"NNC",1064,,1,"Nagaland",1,1,3,"1955-07-20",2,"1961-12-31",5,0,,,750,,,,750,3,"4.0-2015"
"1-54",1962,"India","Government of India",,"NNC",1064,,1,"Nagaland",1,1,3,"1955-07-20",2,"1961-12-31",5,0,,,750,,,,750,3,"4.0-2015"
"1-54",1963,"India","Government of India",,"NNC",1064,,1,"Nagaland",1,1,3,"1955-07-20",2,"1961-12-31",5,0,,,750,,,,750,3,"4.0-2015"
"1-54",1964,"India","Government of India",,"NNC",1064,,1,"Nagaland",1,1,3,"1955-07-20",2,"1961-12-31",5,0,,,750,,,,750,3,"4.0-2015"
"1-54",1965,"India","Government of India",,"NNC",1064,,1,"Nagaland",1,1,3,"1955-07-20",2,"1961-12-31",5,0,,,750,,,,750,3,"4.0-2015"
"1-54",1966,"India","Government of India",,"NNC",1064,,1,"Nagaland",1,1,3,"1955-07-20",2,"1961-12-31",5,0,,,750,,,,750,3,"4.0-2015"
"1-54",1967,"India","Government of India",,"NNC",1064,,1,"Nagaland",1,1,3,"1955-07-20",2,"1961-12-31",5,0,,,750,,,,750,3,"4.0-2015"
"1-54",1968,"India","Government of India",,"NNC",1064,,1,"Nagaland",1,1,3,"1955-07-20",2,"1961-12-31",5,1,"1968-06-15",1,750,,,,750,3,"4.0-2015"
"1-54",1992,"India","Government of India",,"NSCN-IM",1065,,1,"Nagaland",1,1,3,"1955-07-20",2,"1992-08-05",1,0,,,750,,,,750,3,"4.0-2015"
"1-54",1993,"India","Government of India",,"NSCN-IM",1065,,1,"Nagaland",1,1,3,"1955-07-20",2,"1992-08-05",1,0,,,750,,,,750,3,"4.0-2015"
"1-54",1994,"India","Government of India",,"NSCN-IM",1065,,1,"Nagaland",1,1,3,"1955-07-20",2,"1992-08-05",1,0,,,750,,,,750,3,"4.0-2015"
"1-54",1995,"India","Government of India",,"NSCN-IM",1065,,1,"Nagaland",1,1,3,"1955-07-20",2,"1992-08-05",1,0,,,750,,,,750,3,"4.0-2015"
"1-54",1996,"India","Government of India",,"NSCN-IM",1065,,1,"Nagaland",1,1,3,"1955-07-20",2,"1992-08-05",1,0,,,750,,,,750,3,"4.0-2015"
"1-54",1997,"India","Government of India",,"NSCN-IM",1065,,1,"Nagaland",1,1,3,"1955-07-20",2,"1992-08-05",1,1,"1997-07-22",1,750,,,,750,3,"4.0-2015"
"1-54",2000,"India","Government of India",,"NSCN-IM",1065,,1,"Nagaland",1,1,3,"1955-07-20",2,"2000-09-13",1,1,"2000-09-13",1,750,,,,750,3,"4.0-2015"
"1-55",1956,"Egypt, France, Israel, United Kingdom","Government of Egypt",,"Government of France, Government of Israel, Government of United Kingdom","220, 666, 200",,1,"Suez",2,1,2,"1956-10-31",1,"1956-10-31",1,1,"1956-11-06",1,651,,"220, 666, 200",,"651, 220, 666, 200","1, 2","4.0-2015"
"1-56",1957,"Myanmar (Burma)","Government of Myanmar (Burma)",,"KNPP",1067,,1,"Karenni",1,0,3,"1957-12-31",6,"1957-12-31",6,1,"1957-12-31",5,775,,,,775,3,"4.0-2015"
"1-56",1987,"Myanmar (Burma)","Government of Myanmar (Burma)",,"KNPP",1067,,1,"Karenni",1,0,3,"1957-12-31",6,"1987-12-31",5,1,"1987-12-31",5,775,,,,775,3,"4.0-2015"
"1-56",1992,"Myanmar (Burma)","Government of Myanmar (Burma)",,"KNPP",1067,,1,"Karenni",1,0,3,"1957-12-31",6,"1992-09-22",1,1,"1992-11-06",4,775,,,,775,3,"4.0-2015"
"1-56",1996,"Myanmar (Burma)","Government of Myanmar (Burma)",,"KNPP",1067,,1,"Karenni",1,0,3,"1957-12-31",6,"1996-03-06",2,1,"1996-10-06",2,775,,,,775,3,"4.0-2015"
"1-56",2005,"Myanmar (Burma)","Government of Myanmar (Burma)",,"KNPP",1067,,1,"Karenni",1,0,3,"1957-12-31",6,"2005-01-16",1,1,"2005-01-25",1,775,,,,775,3,"4.0-2015"
"1-57",1957,"Cameroon","Government of France",,"UPC",1418,,1,"Cameroon",1,0,1,"1957-09-30",3,"1957-09-30",3,0,,,220,,,,471,4,"4.0-2015"
"1-57",1958,"Cameroon","Government of France",,"UPC",1418,,1,"Cameroon",1,0,1,"1957-09-30",3,"1957-09-30",3,0,,,220,,,,471,4,"4.0-2015"
"1-57",1959,"Cameroon","Government of France",,"UPC",1418,,1,"Cameroon",1,0,1,"1957-09-30",3,"1957-09-30",3,1,"1959-12-31",5,220,,,,471,4,"4.0-2015"
"1-58",1957,"Honduras, Nicaragua","Government of Honduras",,"Government of Nicaragua",93,,1,"Common Border",1,0,2,"1957-05-01",1,"1957-05-01",1,1,"1957-05-07",1,91,,93,,"91, 93",5,"4.0-2015"
"1-59",1957,"Mauritania, Morocco","Government of France","Government of Spain","NLA",1419,,1,"Morocco/Mauritania",1,0,1,"1957-01-12",2,"1957-01-12",2,0,,,220,230,,,435,4,"4.0-2015"
"1-59",1958,"Mauritania, Morocco","Government of France","Government of Spain","NLA",1419,,1,"Morocco/Mauritania",1,0,1,"1957-01-12",2,"1957-01-12",2,1,"1958-06-30",4,220,230,,,435,4,"4.0-2015"
"1-6",1946,"Iran","Government of Iran",,"KDPI",1005,"Government of Russia (Soviet Union)",1,"Kurdistan",1,0,4,"1946-05-31",3,"1946-05-31",3,1,"1946-12-16",1,630,,,365,630,2,"4.0-2015"
"1-6",1966,"Iran","Government of Iran",,"KDPI",1005,,1,"Kurdistan",1,1,3,"1946-05-31",3,"1966-12-31",5,0,,,630,,,,630,2,"4.0-2015"
"1-6",1967,"Iran","Government of Iran",,"KDPI",1005,,1,"Kurdistan",1,1,3,"1946-05-31",3,"1966-12-31",5,0,,,630,,,,630,2,"4.0-2015"
"1-6",1968,"Iran","Government of Iran",,"KDPI",1005,,1,"Kurdistan",1,1,3,"1946-05-31",3,"1966-12-31",5,1,"1968-12-31",5,630,,,,630,2,"4.0-2015"
"1-6",1979,"Iran","Government of Iran",,"KDPI",1005,,1,"Kurdistan",2,1,3,"1946-05-31",3,"1979-12-31",5,0,,,630,,,,630,2,"4.0-2015"
"1-6",1980,"Iran","Government of Iran",,"KDPI",1005,,1,"Kurdistan",2,1,3,"1946-05-31",3,"1979-12-31",5,0,,,630,,,,630,2,"4.0-2015"
"1-6",1981,"Iran","Government of Iran",,"KDPI",1005,,1,"Kurdistan",1,1,3,"1946-05-31",3,"1979-12-31",5,0,,,630,,,,630,2,"4.0-2015"
"1-6",1982,"Iran","Government of Iran",,"KDPI",1005,,1,"Kurdistan",2,1,3,"1946-05-31",3,"1979-12-31",5,0,,,630,,,,630,2,"4.0-2015"
"1-6",1983,"Iran","Government of Iran",,"KDPI",1005,,1,"Kurdistan",1,1,3,"1946-05-31",3,"1979-12-31",5,0,,,630,,,,630,2,"4.0-2015"
"1-6",1984,"Iran","Government of Iran",,"KDPI",1005,,1,"Kurdistan",1,1,3,"1946-05-31",3,"1979-12-31",5,0,,,630,,,,630,2,"4.0-2015"
"1-6",1985,"Iran","Government of Iran",,"KDPI",1005,,1,"Kurdistan",1,1,3,"1946-05-31",3,"1979-12-31",5,0,,,630,,,,630,2,"4.0-2015"
"1-6",1986,"Iran","Government of Iran",,"KDPI",1005,,1,"Kurdistan",1,1,3,"1946-05-31",3,"1979-12-31",5,0,,,630,,,,630,2,"4.0-2015"
"1-6",1987,"Iran","Government of Iran",,"KDPI",1005,,1,"Kurdistan",1,1,3,"1946-05-31",3,"1979-12-31",5,0,,,630,,,,630,2,"4.0-2015"
"1-6",1988,"Iran","Government of Iran",,"KDPI",1005,,1,"Kurdistan",1,1,3,"1946-05-31",3,"1979-12-31",5,1,"1988-12-31",5,630,,,,630,2,"4.0-2015"
"1-6",1990,"Iran","Government of Iran",,"KDPI",1005,,1,"Kurdistan",1,1,3,"1946-05-31",3,1990-07-10,2,1,1990-08-17,2,630,,,,630,2,"4.0-2015"
"1-6",1993,"Iran","Government of Iran",,"KDPI",1005,,1,"Kurdistan",1,1,3,"1946-05-31",3,"1993-09-12",2,1,1993-11-11,1,630,,,,630,2,"4.0-2015"
"1-6",1996,"Iran","Government of Iran",,"KDPI",1005,,1,"Kurdistan",1,1,3,"1946-05-31",3,"1996-07-28",2,1,1996-07-28,2,630,,,,630,2,"4.0-2015"
"1-60",1957,"Mauritania, Morocco","Government of Spain","Government of France","NLA",1419,,1,"Morocco/Spanish territories",1,0,1,"1957-11-23",2,"1957-11-23",2,0,,,230,220,,,600,4,"4.0-2015"
"1-60",1958,"Mauritania, Morocco","Government of Spain","Government of France","NLA",1419,,1,"Morocco/Spanish territories",1,0,1,"1957-11-23",2,"1957-11-23",2,1,"1958-06-30",1,230,220,,,600,4,"4.0-2015"
"1-61",1957,"Oman","Government of Oman","Government of United Kingdom","State of Oman/Free Oman",1068,,1,"Oman",1,0,4,"1957-07-31",3,"1957-07-31",3,1,"1957-08-26",1,698,200,,,698,2,"4.0-2015"
"1-62",1958,"Iraq","Government of Iraq",,"Military faction (free Officers Movement)",1069,,2,,1,0,3,"1958-07-14",1,"1958-07-14",1,0,,,645,,,,645,2,"4.0-2015"
"1-62",1959,"Iraq","Government of Iraq",,"Military faction (forces of Abdul Wahab al-Shawaf)",1070,,2,,1,0,3,"1958-07-14",1,"1958-07-14",1,1,"1959-03-10",1,645,,,,645,2,"4.0-2015"
"1-62",1963,"Iraq","Government of Iraq",,"Military faction (forces of Abd as-Salam Arif), NCRC","1071, 1072",,2,,2,1,3,"1958-07-14",1,"1963-02-08",1,1,"1963-11-20",1,645,,,,645,2,"4.0-2015"
"1-62",1982,"Iraq","Government of Iraq",,"SCIRI",1073,,2,,1,1,3,"1958-07-14",1,"1982-08-01",1,0,,,645,,,,645,2,"4.0-2015"
"1-62",1983,"Iraq","Government of Iraq",,"SCIRI",1073,,2,,1,1,3,"1958-07-14",1,"1982-08-01",1,0,,,645,,,,645,2,"4.0-2015"
"1-62",1984,"Iraq","Government of Iraq",,"SCIRI",1073,,2,,1,1,3,"1958-07-14",1,"1982-08-01",1,1,"1984-12-31",5,645,,,,645,2,"4.0-2015"
"1-62",1987,"Iraq","Government of Iraq",,"SCIRI",1073,,2,,1,1,3,"1958-07-14",1,"1987-12-31",5,1,"1987-12-31",5,645,,,,645,2,"4.0-2015"
"1-62",1991,"Iraq","Government of Iraq",,"SCIRI",1073,,2,,1,1,3,"1958-07-14",1,"1991-04-24",1,0,,,645,,,,645,2,"4.0-2015"
"1-62",1992,"Iraq","Government of Iraq",,"SCIRI",1073,,2,,1,1,3,"1958-07-14",1,"1991-04-24",1,0,,,645,,,,645,2,"4.0-2015"
"1-62",1993,"Iraq","Government of Iraq",,"SCIRI",1073,,2,,1,1,3,"1958-07-14",1,"1991-04-24",1,0,,,645,,,,645,2,"4.0-2015"
"1-62",1994,"Iraq","Government of Iraq",,"SCIRI",1073,,2,,1,1,3,"1958-07-14",1,"1991-04-24",1,0,,,645,,,,645,2,"4.0-2015"
"1-62",1995,"Iraq","Government of Iraq",,"SCIRI",1073,,2,,1,1,3,"1958-07-14",1,"1991-04-24",1,0,,,645,,,,645,2,"4.0-2015"
"1-62",1996,"Iraq","Government of Iraq",,"SCIRI",1073,,2,,1,1,3,"1958-07-14",1,"1991-04-24",1,1,"1996-10-25",1,645,,,,645,2,"4.0-2015"
"1-62",2004,"Iraq","Government of Iraq","Government of Albania, Government of Australia, Government of Azerbaijan, Government of Bulgaria, Government of Czech Republic, Government of Denmark, Government of Dominican Republic, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Honduras, Government of Italy, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Macedonia, FYR, Government of Moldova, Government of Mongolia, Government of Netherlands, Government of Nicaragua, Government of Norway, Government of Philippines, Government of Poland, Government of Portugal, Government of Rumania, Government of Slovakia, Government of South Korea, Government of Spain, Government of Tonga, Government of Ukraine, Government of United Kingdom, Government of United States of America","al-Mahdi Army, Ansar al-Islam, IS","1074, 1075, 1076",,2,,2,1,4,"1958-07-14",1,"2004-01-18",1,0,,,645,"339, 900, 373, 355, 316, 390, 42, 92, 366, 372, 91, 325, 705, 367, 368, 343, 359, 712, 210, 93, 385, 840, 290, 235, 360, 317, 732, 230, 972, 369, 200, 2",,,645,2,"4.0-2015"
"1-62",2005,"Iraq","Government of Iraq","Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Italy, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Macedonia, FYR, Government of Moldova, Government of Mongolia, Government of Netherlands, Government of Norway, Government of Poland, Government of Portugal, Government of Rumania, Government of Slovakia, Government of South Korea, Government of Ukraine, Government of United Kingdom, Government of United States of America","Ansar al-Islam, IS, RJF","1075, 1076, 1077",,2,,2,1,4,"1958-07-14",1,"2004-01-18",1,0,,,645,"339, 371, 900, 373, 346, 355, 316, 390, 92, 366, 372, 325, 705, 367, 368, 343, 359, 712, 210, 385, 290, 235, 360, 317, 732, 369, 200, 2",,,645,2,"4.0-2015"
"1-62",2006,"Iraq","Government of Iraq","Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Macedonia, FYR, Government of Moldova, Government of Mongolia, Government of Poland, Government of Rumania, Government of Slovakia, Government of South Korea, Government of United Kingdom, Government of United States of America","Ansar al-Islam, IS, RJF","1075, 1076, 1077",,2,,2,1,4,"1958-07-14",1,"2004-01-18",1,0,,,645,"339, 371, 900, 373, 346, 355, 316, 390, 92, 366, 372, 705, 367, 368, 343, 359, 712, 290, 360, 317, 732, 200, 2",,,645,2,"4.0-2015"
"1-62",2007,"Iraq","Government of Iraq","Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Macedonia, FYR, Government of Moldova, Government of Mongolia, Government of Poland, Government of Rumania, Government of Slovakia, Government of South Korea, Government of Tonga, Government of United Kingdom, Government of United States of America","al-Mahdi Army, Ansar al-Islam, IS, RJF","1074, 1075, 1076, 1077",,2,,2,1,4,"1958-07-14",1,"2004-01-18",1,0,,,645,"339, 371, 900, 373, 346, 355, 316, 390, 92, 366, 372, 705, 367, 368, 343, 359, 712, 290, 360, 317, 732, 972, 200, 2",,,645,2,"4.0-2015"
"1-62",2008,"Iraq","Government of Iraq","Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Macedonia, FYR, Government of Moldova, Government of Mongolia, Government of Poland, Government of Rumania, Government of South Korea, Government of Tonga, Government of Ukraine, Government of United Kingdom, Government of United States of America","al-Mahdi Army, IS","1074, 1076",,2,,2,1,4,"1958-07-14",1,"2004-01-18",1,0,,,645,"339, 371, 900, 373, 346, 355, 316, 92, 366, 372, 705, 367, 368, 343, 359, 712, 290, 360, 732, 972, 369, 200, 2",,,645,2,"4.0-2015"
"1-62",2009,"Iraq","Government of Iraq","Government of Australia, Government of El Salvador, Government of Estonia, Government of United Kingdom, Government of United States of America","IS",1076,,2,,2,1,4,"1958-07-14",1,"2004-01-18",1,0,,,645,"900, 92, 366, 200, 2",,,645,2,"4.0-2015"
"1-62",2010,"Iraq","Government of Iraq","Government of United States of America","IS",1076,,2,,2,1,4,"1958-07-14",1,"2004-01-18",1,0,,,645,2,,,645,2,"4.0-2015"
"1-62",2011,"Iraq","Government of Iraq","Government of United States of America","Ansar al-Islam, IS","1075, 1076",,2,,1,1,4,"1958-07-14",1,"2004-01-18",1,0,,,645,2,,,645,2,"4.0-2015"
"1-62",2012,"Iraq","Government of Iraq",,"IS",1076,,2,,1,1,3,"1958-07-14",1,"2004-01-18",1,0,,,645,,,,645,2,"4.0-2015"
"1-62",2013,"Iraq","Government of Iraq",,"IS",1076,,2,,2,1,3,"1958-07-14",1,"2004-01-18",1,0,,,645,,,,645,2,"4.0-2015"
"1-62",2014,"Iraq","Government of Iraq","Government of Australia, Government of Bahrain, Government of Belgium, Government of Canada, Government of Denmark, Government of France, Government of Jordan, Government of Netherlands, Government of Saudi Arabia, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America","IS",1076,,2,,2,1,4,1958-07-14,1,2004-01-18,1,0,,,645,"900, 692, 211, 20, 390, 220, 663, 210, 670, 696, 200, 2",,,645,2,"4.0-2015"
"1-63",1958,"Lebanon","Government of Lebanon",,"Independent Nasserite Movement",1078,,2,,2,1,3,"1958-05-15",2,"1958-05-15",2,1,"1958-07-31",2,660,,,,660,2,"4.0-2015"
"1-63",1975,"Lebanon","Government of Lebanon",,"NSF",1079,,2,,1,1,3,"1958-05-15",2,"1975-09-09",2,0,,,660,,,,660,2,"4.0-2015"
"1-63",1976,"Lebanon","Government of Lebanon",,"LAA, NSF","1080, 1079",,2,,2,1,3,"1958-05-15",2,"1975-09-09",2,1,"1976-10-21",1,660,,,,660,2,"4.0-2015"
"1-63",1982,"Lebanon","Government of Lebanon",,"NSF",1079,,2,,1,1,3,"1958-05-15",2,"1982-09-01",2,0,,,660,,,,660,2,"4.0-2015"
